
0.4733	270.35	0.1276	273.53	0.5253	7.67	0.3498	225.53	0.7106	257.12	0.1522	357.38	
0.437	270.29	0.1199	273.22	0.4954	9.38	0.2472	216.9	0.716	256.35	0.1516	357.93	
0.4188	270.27	0.116	273.1	0.4805	10.36	0.2125	212.27	0.7177	255.94	0.1511	358.14	
0.3274	270.3	0.0959	272.49	0.4077	16.83	0.1204	183.18	0.7148	253.8	0.1468	358.97	
0.2374	270.95	0.0757	271.3	0.3432	26.63	0.0986	149.26	0.6895	251.54	0.1397	359.71	
0.1526	273.18	0.0557	268.51	0.2958	40.56	0.1042	123.68	0.6394	249.43	0.1297	0.5	
0.0782	280.01	0.0366	261.79	0.2763	57.77	0.1155	106.99	0.5664	247.88	0.1169	1.24	
0.0218	318.67	0.0198	242.55	0.2905	73.59	0.1242	94.79	0.477	247.29	0.1014	1.7	
0.0372	66.55	0.0125	183.18	0.3249	82.39	0.1276	84.33	0.3782	247.74	0.0833	1.43	
0.0504	74.87	0.0143	159.93	0.3357	83.56	0.1272	80.59	0.3394	248.17	0.076	1.0	
0.0693	82.17	0.0198	137.63	0.3434	83.71	0.1246	74.22	0.2698	249.58	0.0629	359.66	
0.0876	88.37	0.028	123.28	0.3227	82.25	0.1155	63.62	0.1542	260.07	0.0408	354.81	
0.0892	93.84	0.0324	117.19	0.2768	81.1	0.1017	51.73	0.0971	309.62	0.0192	339.62	
0.0816	99.96	0.0329	114.72	0.2354	80.12	0.0901	41.89	0.1314	338.46	0.0085	290.01	
0.0773	103.43	0.0325	113.98	0.2171	79.68	0.0853	37.52	0.1484	342.74	0.0087	252.74	
0.0625	121.65	0.0285	112.07	0.1481	79.06	0.0692	19.62	0.1848	345.65	0.0204	205.01	
0.0541	146.71	0.0213	111.04	0.0811	83.5	0.0565	356.81	0.1783	343.45	0.0294	196.58	
0.0509	171.42	0.0123	111.58	0.0329	110.39	0.0494	330.24	0.1423	342.0	0.0325	194.54	
0.0479	194.34	0.0033	120.56	0.0265	184.56	0.0473	304.49	0.0944	343.76	0.0303	195.17	
0.0441	217.78	0.0042	281.73	0.0386	212.44	0.047	283.0	0.0487	354.4	0.0237	198.36	
0.0408	242.9	0.0091	290.85	0.0414	222.84	0.0452	265.32	0.0204	43.46	0.0148	207.4	
0.0385	268.46	0.0115	297.92	0.0358	231.23	0.0409	249.61	0.027	108.04	0.0067	239.66	
0.0363	293.38	0.0115	306.95	0.0257	242.22	0.0341	233.83	0.0358	126.67	0.0061	317.75	
0.0337	318.01	0.0099	320.0	0.0153	262.01	0.0261	215.42	0.0357	136.76	0.0094	351.61	
0.0303	343.45	0.0075	339.68	0.0088	305.43	0.0187	190.42	0.0289	147.4	0.011	10.84	
0.0266	11.05	0.0054	9.53	0.0087	358.83	0.0141	155.64	0.0195	163.78	0.0107	30.55	
0.0235	41.32	0.0042	51.99	0.0099	29.21	0.0133	119.93	0.0118	195.9	0.0098	53.4	
0.0215	73.47	0.0044	98.29	0.0095	50.18	0.0135	93.52	0.0093	245.34	0.0086	78.18	
0.0201	105.35	0.0053	132.07	0.0077	72.15	0.0129	74.82	0.0098	282.69	0.0071	104.05	
0.0187	136.58	0.006	154.82	0.0057	100.3	0.011	59.11	0.0095	308.22	0.0052	137.8	
0.0171	168.09	0.0057	172.92	0.0043	136.5	0.0081	41.69	0.0079	333.84	0.0044	190.87	
0.0153	201.16	0.0043	192.63	0.0035	176.39	0.0054	15.4	0.0062	5.63	0.0057	234.14	
0.0137	236.26	0.0025	229.26	0.0031	216.16	0.0041	333.76	0.0052	40.79	0.0068	257.18	
0.0125	272.72	0.0023	299.9	0.0029	255.37	0.0044	296.23	0.0044	72.43	0.0062	274.27	
0.0116	309.49	0.0035	337.39	0.0028	290.21	0.0048	274.17	0.0033	104.74	0.0041	297.3	
0.0107	346.39	0.0039	356.37	0.0025	318.65	0.0045	258.18	0.0024	151.75	0.0023	357.61	
0.0098	24.03	0.0031	15.13	0.0019	345.98	0.0035	239.69	0.0026	202.29	0.0035	59.72	
0.009	62.76	0.0017	51.96	0.0012	28.45	0.0024	207.51	0.0029	230.48	0.0045	83.92	
0.0083	102.36	0.0016	128.22	0.0011	96.76	0.0021	159.34	0.0025	247.85	0.004	103.49	
0.0076	142.86	0.0023	167.91	0.0015	134.0	0.0025	126.04	0.0013	269.62	0.0025	136.55	
0.007	184.73	0.0024	191.62	0.0015	153.54	0.0025	106.5	0.0007	4.16	0.0019	205.96	
0.0065	227.4	0.0018	221.13	0.0009	173.73	0.0019	87.49	0.0014	50.49	0.0027	253.31	
0.0061	269.58	0.0012	275.62	0.0004	238.47	0.0011	49.38	0.0016	60.54	0.0028	282.11	
0.0055	312.14	0.0014	334.64	0.0007	314.44	0.001	344.4	0.0011	66.65	0.0022	316.2	
0.005	357.51	0.0016	12.54	0.0009	334.03	0.0014	315.9	0.0002	101.04	0.0017	8.37	
0.0047	44.63	0.0014	48.02	0.0006	350.18	0.0012	304.3	0.0006	229.79	0.0018	62.76	
0.0045	89.84	0.0011	92.93	0.0003	37.27	0.0007	292.99	0.0008	234.86	0.0018	106.3	
0.0041	134.95	0.001	148.21	0.0003	126.84	0.0002	222.09	0.0006	239.23	0.0017	148.63	
0.0037	183.97	0.001	200.4	0.0004	153.41	0.0005	158.36	0.0002	281.44	0.0015	194.28	
0.0035	234.1	0.001	244.56	0.0003	181.27	0.0007	156.38	0.0003	20.36	0.0013	245.95	
0.0033	281.92	0.0009	287.82	0.0002	238.3	0.0005	161.62	0.0004	31.98	0.0013	301.52	
0.003	331.54	0.0007	341.77	0.0002	287.07	0.0002	165.05	0.0002	61.44	0.0013	349.49	
0.0028	23.97	0.0007	42.36	0.0001	331.33	0.0002	8.22	0.0002	140.53	0.0012	34.0	
0.0026	75.15	0.0008	90.73	0.0002	43.31	0.0005	13.13	0.0003	157.64	0.001	89.47	
0.0024	127.46	0.0007	136.96	0.0002	72.39	0.0004	20.77	0.0002	167.89	0.001	149.66	
0.0023	182.07	0.0006	196.03	0.0001	85.7	0.0002	30.18	0.0001	307.37	0.001	198.24	
0.0021	235.13	0.0006	256.1	0.0	215.31	0.0002	210.51	0.0003	318.7	0.0009	248.41	
0.0019	290.08	0.0006	306.21	0.0001	248.77	0.0004	221.13	0.0002	321.59	0.0008	309.09	
0.0018	347.92	0.0005	359.34	0.0001	252.56	0.0003	232.67	0.0	42.03	0.0008	6.02	
0.0018	43.24	0.0005	59.67	0.0	263.17	0.0001	264.93	0.0002	130.16	0.0008	58.96	
0.0016	100.18	0.0005	117.74	0.0001	64.32	0.0002	46.94	0.0002	140.92	0.0007	116.0	
